punto_id,region,x1_inicial,x2_inicial,alpha0,beta,c,x1_final,x2_final,f_final,iteraciones,convergio,distancia_final
P129,2,0.6816070805060357,86.15146512071294,1.0,0.5,0.0001,2.879385737371982,0.0,-15.234422383425587,87,True,2.879385737371982
P129,2,0.6816070805060357,86.15146512071294,1.0,0.5,0.001,2.879385737371982,0.0,-15.234422383425587,87,True,2.879385737371982
P129,2,0.6816070805060357,86.15146512071294,1.0,0.7,0.0001,2.879385683212193,2.6385444264325834e-06,-15.234422383419396,106,True,2.879385683213402
P129,2,0.6816070805060357,86.15146512071294,1.0,0.7,0.001,2.8793856667099553,-3.0339415043872326e-06,-15.234422383417366,102,True,2.879385666711554
P129,2,0.6816070805060357,86.15146512071294,0.8,0.5,0.0001,-0.5320885021179023,2.523900233258183e-06,-1.4456224072801511,55,True,0.5320885021238881
P129,2,0.6816070805060357,86.15146512071294,0.8,0.5,0.001,-0.5320885021179023,2.523900233258183e-06,-1.4456224072801511,55,True,0.5320885021238881
P129,2,0.6816070805060357,86.15146512071294,0.8,0.7,0.0001,2.879385817627157,2.5660097510416255e-07,-15.234422383424219,121,True,2.8793858176271687
P129,2,0.6816070805060357,86.15146512071294,0.8,0.7,0.001,2.879385816590942,3.403969069603948e-07,-15.234422383424178,119,True,2.879385816590962
P129,2,0.6816070805060357,86.15146512071294,0.5,0.5,0.0001,2.879385740775849,0.0,-15.234422383425523,120,True,2.879385740775849
P129,2,0.6816070805060357,86.15146512071294,0.5,0.5,0.001,2.879385740775849,0.0,-15.234422383425523,120,True,2.879385740775849
P129,2,0.6816070805060357,86.15146512071294,0.5,0.7,0.0001,2.879385719917704,0.0,-15.234422383425848,58,True,2.879385719917704
P129,2,0.6816070805060357,86.15146512071294,0.5,0.7,0.001,2.879385719917704,0.0,-15.234422383425848,58,True,2.879385719917704
P130,2,0.7119453573025232,51.569222092873815,1.0,0.5,0.0001,2.879384738151024,0.0,-15.234422383425457,118,True,2.879384738151024
P130,2,0.7119453573025232,51.569222092873815,1.0,0.5,0.001,2.8793847243207344,0.0,-15.23442238342525,114,True,2.8793847243207344
P130,2,0.7119453573025232,51.569222092873815,1.0,0.7,0.0001,2.879384761285271,-3.093142967809429e-06,-15.234422383416248,83,True,2.8793847612869325
P130,2,0.7119453573025232,51.569222092873815,1.0,0.7,0.001,2.8793856569785996,3.1762627537357814e-06,-15.234422383416598,83,True,2.8793856569803515
P130,2,0.7119453573025232,51.569222092873815,0.8,0.5,0.0001,2.879385639856143,-3.453867576206424e-06,-15.234422383414985,88,True,2.8793856398582145
P130,2,0.7119453573025232,51.569222092873815,0.8,0.5,0.001,2.879385639856143,-3.453867576206424e-06,-15.234422383414985,88,True,2.8793856398582145
P130,2,0.7119453573025232,51.569222092873815,0.8,0.7,0.0001,2.879385782767054,3.105934448052919e-07,-15.234422383424768,121,True,2.8793857827670704
P130,2,0.7119453573025232,51.569222092873815,0.8,0.7,0.001,2.879384700212856,3.577304731306402e-07,-15.234422383424745,120,True,2.8793847002128783
P130,2,0.7119453573025232,51.569222092873815,0.5,0.5,0.0001,2.8793847243207344,0.0,-15.23442238342525,114,True,2.8793847243207344
P130,2,0.7119453573025232,51.569222092873815,0.5,0.5,0.001,2.8793847243207344,0.0,-15.23442238342525,114,True,2.8793847243207344
P130,2,0.7119453573025232,51.569222092873815,0.5,0.7,0.0001,2.8793846906076332,0.0,-15.2344223834247,56,True,2.8793846906076332
P130,2,0.7119453573025232,51.569222092873815,0.5,0.7,0.001,2.8793846906076332,0.0,-15.2344223834247,56,True,2.8793846906076332
P131,2,0.7189823024395103,-41.28163114710133,1.0,0.5,0.0001,-0.532088976911679,0.0,-1.4456224072876473,8,True,0.532088976911679
P131,2,0.7189823024395103,-41.28163114710133,1.0,0.5,0.001,2.8793847502816496,0.0,-15.234422383425661,98,True,2.8793847502816496
P131,2,0.7189823024395103,-41.28163114710133,1.0,0.7,0.0001,2.87938474360401,2.6242905518471123e-06,-15.234422383418668,97,True,2.879384743605206
P131,2,0.7189823024395103,-41.28163114710133,1.0,0.7,0.001,-0.5320894053616736,7.093999200991294e-15,-1.4456224072855353,121,True,0.5320894053616736
P131,2,0.7189823024395103,-41.28163114710133,0.8,0.5,0.0001,2.8793847627006253,-4.976734314494557e-06,-15.234422383401066,89,True,2.8793847627049263
P131,2,0.7189823024395103,-41.28163114710133,0.8,0.5,0.001,2.8793847627006253,-4.976734314494557e-06,-15.234422383401066,89,True,2.8793847627049263
P131,2,0.7189823024395103,-41.28163114710133,0.8,0.7,0.0001,2.879385746661348,-2.859950867595004e-07,-15.234422383425361,120,True,2.879385746661362
P131,2,0.7189823024395103,-41.28163114710133,0.8,0.7,0.001,2.879384736502527,-3.2939895999302575e-07,-15.234422383425343,119,True,2.8793847365025456
P131,2,0.7189823024395103,-41.28163114710133,0.5,0.5,0.0001,2.8793847502816496,0.0,-15.234422383425661,98,True,2.8793847502816496
P131,2,0.7189823024395103,-41.28163114710133,0.5,0.5,0.001,2.8793847502816496,0.0,-15.234422383425661,98,True,2.8793847502816496
P131,2,0.7189823024395103,-41.28163114710133,0.5,0.7,0.0001,2.879384725986805,0.0,-15.234422383425276,58,True,2.879384725986805
P131,2,0.7189823024395103,-41.28163114710133,0.5,0.7,0.001,2.879384725986805,0.0,-15.234422383425276,58,True,2.879384725986805
P132,2,0.7440361715855663,55.282592148399374,1.0,0.5,0.0001,-0.5320887418554299,0.0,-1.4456224072875454,8,True,0.5320887418554299
P132,2,0.7440361715855663,55.282592148399374,1.0,0.5,0.001,2.8793857321360194,0.0,-15.234422383425663,115,True,2.8793857321360194
P132,2,0.7440361715855663,55.282592148399374,1.0,0.7,0.0001,2.87938471625439,-3.3483216770212715e-06,-15.234422383413913,97,True,2.879384716256337
P132,2,0.7440361715855663,55.282592148399374,1.0,0.7,0.001,2.879385743670554,-3.689397553842713e-06,-15.234422383411882,91,True,2.8793857436729176
P132,2,0.7440361715855663,55.282592148399374,0.8,0.5,0.0001,2.8793857844633295,-4.964017600638407e-06,-15.234422383400206,83,True,2.8793857844676083
P132,2,0.7440361715855663,55.282592148399374,0.8,0.5,0.001,2.8793857844633295,-4.964017600638407e-06,-15.234422383400206,83,True,2.8793857844676083
P132,2,0.7440361715855663,55.282592148399374,0.8,0.7,0.0001,-0.5320883680572013,-9.101115516623156e-07,-1.445622407284715,56,True,0.5320883680579797
P132,2,0.7440361715855663,55.282592148399374,0.8,0.7,0.001,-0.5320883680572013,-9.101115516623156e-07,-1.445622407284715,56,True,0.5320883680579797
P132,2,0.7440361715855663,55.282592148399374,0.5,0.5,0.0001,2.8793857321360194,0.0,-15.234422383425663,115,True,2.8793857321360194
P132,2,0.7440361715855663,55.282592148399374,0.5,0.5,0.001,2.8793857321360194,0.0,-15.234422383425663,115,True,2.8793857321360194
P132,2,0.7440361715855663,55.282592148399374,0.5,0.7,0.0001,2.8793856951275094,0.0,-15.234422383426196,59,True,2.8793856951275094
P132,2,0.7440361715855663,55.282592148399374,0.5,0.7,0.001,2.8793856951275094,0.0,-15.234422383426196,59,True,2.8793856951275094
P133,2,0.7492252292529424,25.17198314284728,1.0,0.5,0.0001,2.879384742460977,0.0,-15.234422383425542,117,True,2.879384742460977
P133,2,0.7492252292529424,25.17198314284728,1.0,0.5,0.001,2.879384742460977,0.0,-15.234422383425542,117,True,2.879384742460977
P133,2,0.7492252292529424,25.17198314284728,1.0,0.7,0.0001,2.879384742590522,-2.8336427725329303e-06,-15.234422383417504,106,True,2.879384742591916
P133,2,0.7492252292529424,25.17198314284728,1.0,0.7,0.001,2.8793847405475996,-3.834503233464007e-06,-15.23442238341081,104,True,2.8793847405501527
P133,2,0.7492252292529424,25.17198314284728,0.8,0.5,0.0001,2.8793856466430787,-3.452728953688787e-06,-15.234422383414914,91,True,2.8793856466451486
P133,2,0.7492252292529424,25.17198314284728,0.8,0.5,0.001,2.8793856466430787,-3.452728953688787e-06,-15.234422383414914,91,True,2.8793856466451486
P133,2,0.7492252292529424,25.17198314284728,0.8,0.7,0.0001,2.8793858742039653,3.2660608055804273e-07,-15.234422383423144,113,True,2.879385874203984
P133,2,0.7492252292529424,25.17198314284728,0.8,0.7,0.001,2.8793845997653476,3.761732569681775e-07,-15.234422383422928,112,True,2.8793845997653724
P133,2,0.7492252292529424,25.17198314284728,0.5,0.5,0.0001,2.8793857659079367,0.0,-15.234422383425143,103,True,2.8793857659079367
P133,2,0.7492252292529424,25.17198314284728,0.5,0.5,0.001,2.8793857659079367,0.0,-15.234422383425143,103,True,2.8793857659079367
P133,2,0.7492252292529424,25.17198314284728,0.5,0.7,0.0001,2.879384736340157,0.0,-15.23442238342544,56,True,2.879384736340157
P133,2,0.7492252292529424,25.17198314284728,0.5,0.7,0.001,2.879384736340157,0.0,-15.23442238342544,56,True,2.879384736340157
P134,2,0.751165905279888,-81.2036120318262,1.0,0.5,0.0001,2.8793847679397766,0.0,-15.234422383425905,100,True,2.8793847679397766
P134,2,0.751165905279888,-81.2036120318262,1.0,0.5,0.001,2.8793847282111695,0.0,-15.234422383425319,108,True,2.8793847282111695
P134,2,0.751165905279888,-81.2036120318262,1.0,0.7,0.0001,2.8793857360095076,2.5982915611384064e-06,-15.234422383418854,77,True,2.87938573601068
P134,2,0.751165905279888,-81.2036120318262,1.0,0.7,0.001,2.8793857687039757,-3.082133183500633e-06,-15.234422383415586,95,True,2.8793857687056255
P134,2,0.751165905279888,-81.2036120318262,0.8,0.5,0.0001,2.879385632560808,3.1832442493907026e-06,-15.234422383416858,94,True,2.8793856325625673
P134,2,0.751165905279888,-81.2036120318262,0.8,0.5,0.001,2.879385632560808,3.1832442493907026e-06,-15.234422383416858,94,True,2.8793856325625673
P134,2,0.751165905279888,-81.2036120318262,0.8,0.7,0.0001,2.879385620951602,-3.9277901765229095e-07,-15.234422383426976,115,True,2.879385620951629
P134,2,0.751165905279888,-81.2036120318262,0.8,0.7,0.001,2.8793856219503016,-5.210454195410165e-07,-15.234422383426846,113,True,2.8793856219503486
P134,2,0.751165905279888,-81.2036120318262,0.5,0.5,0.0001,2.8793847282111695,0.0,-15.234422383425319,108,True,2.8793847282111695
P134,2,0.751165905279888,-81.2036120318262,0.5,0.5,0.001,2.8793847282111695,0.0,-15.234422383425319,108,True,2.8793847282111695
P134,2,0.751165905279888,-81.2036120318262,0.5,0.7,0.0001,2.8793857069471716,0.0,-15.234422383426024,57,True,2.8793857069471716
P134,2,0.751165905279888,-81.2036120318262,0.5,0.7,0.001,2.8793857069471716,0.0,-15.234422383426024,57,True,2.8793857069471716
P135,2,0.7763398524130438,28.65764368847064,1.0,0.5,0.0001,2.8793847443136693,0.0,-15.234422383425564,125,True,2.8793847443136693
P135,2,0.7763398524130438,28.65764368847064,1.0,0.5,0.001,2.8793847443136693,0.0,-15.234422383425564,125,True,2.8793847443136693
P135,2,0.7763398524130438,28.65764368847064,1.0,0.7,0.0001,2.8793856639975113,-3.3507207699005597e-06,-15.234422383415389,103,True,2.879385663999461
P135,2,0.7763398524130438,28.65764368847064,1.0,0.7,0.001,2.8793856639975113,-3.3507207699005597e-06,-15.234422383415389,103,True,2.879385663999461
P135,2,0.7763398524130438,28.65764368847064,0.8,0.5,0.0001,2.8793846592278665,-4.094626567982066e-06,-15.234422383407411,89,True,2.879384659230778
P135,2,0.7763398524130438,28.65764368847064,0.8,0.5,0.001,2.8793846592278665,-4.094626567982066e-06,-15.234422383407411,89,True,2.879384659230778
P135,2,0.7763398524130438,28.65764368847064,0.8,0.7,0.0001,2.879385584649668,-3.2260239120872303e-07,-15.234422383427425,117,True,2.879385584649686
P135,2,0.7763398524130438,28.65764368847064,0.8,0.7,0.001,2.8793855815957294,-5.677043052246377e-07,-15.23442238342724,113,True,2.8793855815957854
P135,2,0.7763398524130438,28.65764368847064,0.5,0.5,0.0001,2.8793857553827134,0.0,-15.234422383425313,96,True,2.8793857553827134
P135,2,0.7763398524130438,28.65764368847064,0.5,0.5,0.001,2.8793857553827134,0.0,-15.234422383425313,96,True,2.8793857553827134
P135,2,0.7763398524130438,28.65764368847064,0.5,0.7,0.0001,2.879385790385065,0.0,-15.234422383424743,55,True,2.879385790385065
P135,2,0.7763398524130438,28.65764368847064,0.5,0.7,0.001,2.879385790385065,0.0,-15.234422383424743,55,True,2.879385790385065
P136,2,0.7970094687947469,23.17001961044329,1.0,0.5,0.0001,2.8793847227420537,0.0,-15.234422383425223,121,True,2.8793847227420537
P136,2,0.7970094687947469,23.17001961044329,1.0,0.5,0.001,2.8793847227420537,0.0,-15.234422383425223,121,True,2.8793847227420537
P136,2,0.7970094687947469,23.17001961044329,1.0,0.7,0.0001,2.87938480329963,-2.7462479920870615e-06,-15.234422383418861,99,True,2.8793848033009395
P136,2,0.7970094687947469,23.17001961044329,1.0,0.7,0.001,2.87938480329963,-2.7462479920870615e-06,-15.234422383418861,99,True,2.8793848033009395
P136,2,0.7970094687947469,23.17001961044329,0.8,0.5,0.0001,2.8793846576203768,4.118854563736025e-06,-15.234422383407171,94,True,2.879384657623323
P136,2,0.7970094687947469,23.17001961044329,0.8,0.5,0.001,2.8793846576203768,4.118854563736025e-06,-15.234422383407171,94,True,2.879384657623323
P136,2,0.7970094687947469,23.17001961044329,0.8,0.7,0.0001,-0.5320883007783223,1.0270501430208755e-06,-1.4456224072838881,52,True,0.5320883007793135
P136,2,0.7970094687947469,23.17001961044329,0.8,0.7,0.001,-0.5320893050119747,1.404824238697497e-06,-1.4456224072843227,51,True,0.5320893050138292
P136,2,0.7970094687947469,23.17001961044329,0.5,0.5,0.0001,2.8793847252301052,0.0,-15.234422383425276,88,True,2.8793847252301052
P136,2,0.7970094687947469,23.17001961044329,0.5,0.5,0.001,2.8793847252301052,0.0,-15.234422383425276,88,True,2.8793847252301052
P136,2,0.7970094687947469,23.17001961044329,0.5,0.7,0.0001,2.8793857368920817,0.0,-15.2344223834256,57,True,2.8793857368920817
P136,2,0.7970094687947469,23.17001961044329,0.5,0.7,0.001,2.8793857368920817,0.0,-15.2344223834256,57,True,2.8793857368920817
P137,2,0.8179058888285398,-65.34113598583085,1.0,0.5,0.0001,2.8793847556290375,0.0,-15.234422383425734,119,True,2.8793847556290375
P137,2,0.8179058888285398,-65.34113598583085,1.0,0.5,0.001,2.8793857515965495,0.0,-15.234422383425361,109,True,2.8793857515965495
P137,2,0.8179058888285398,-65.34113598583085,1.0,0.7,0.0001,2.879384802629087,-3.078309364894205e-06,-15.234422383416913,110,True,2.879384802630733
P137,2,0.8179058888285398,-65.34113598583085,1.0,0.7,0.001,2.879384732029159,3.4705658738690296e-06,-15.234422383413323,100,True,2.8793847320312507
P137,2,0.8179058888285398,-65.34113598583085,0.8,0.5,0.0001,2.8793849035161405,3.745922984522017e-06,-15.234422383413552,88,True,2.879384903518577
P137,2,0.8179058888285398,-65.34113598583085,0.8,0.5,0.001,2.8793849035161405,3.745922984522017e-06,-15.234422383413552,88,True,2.879384903518577
P137,2,0.8179058888285398,-65.34113598583085,0.8,0.7,0.0001,2.8793847155280763,3.593513680652853e-07,-15.234422383424995,124,True,2.879384715528099
P137,2,0.8179058888285398,-65.34113598583085,0.8,0.7,0.001,2.8793857664426463,4.1388811344271844e-07,-15.234422383424967,123,True,2.879385766442676
P137,2,0.8179058888285398,-65.34113598583085,0.5,0.5,0.0001,2.8793857515965495,0.0,-15.234422383425361,109,True,2.8793857515965495
P137,2,0.8179058888285398,-65.34113598583085,0.5,0.5,0.001,2.8793857515965495,0.0,-15.234422383425361,109,True,2.8793857515965495
P137,2,0.8179058888285398,-65.34113598583085,0.5,0.7,0.0001,2.879385698462862,0.0,-15.234422383426136,57,True,2.879385698462862
P137,2,0.8179058888285398,-65.34113598583085,0.5,0.7,0.001,2.879385698462862,0.0,-15.234422383426136,57,True,2.879385698462862
P138,2,0.8392001248555798,-50.45380209976851,1.0,0.5,0.0001,2.8793857418758453,0.0,-15.234422383425517,108,True,2.8793857418758453
P138,2,0.8392001248555798,-50.45380209976851,1.0,0.5,0.001,2.8793857418758453,0.0,-15.234422383425517,108,True,2.8793857418758453
P138,2,0.8392001248555798,-50.45380209976851,1.0,0.7,0.0001,2.8793847957743304,-2.65153289158031e-06,-15.234422383419266,89,True,2.879384795775551
P138,2,0.8392001248555798,-50.45380209976851,1.0,0.7,0.001,2.8793847957743304,-2.65153289158031e-06,-15.234422383419266,89,True,2.879384795775551
P138,2,0.8392001248555798,-50.45380209976851,0.8,0.5,0.0001,2.8793849103102738,3.458626284336694e-06,-15.234422383415685,94,True,2.8793849103123508
P138,2,0.8392001248555798,-50.45380209976851,0.8,0.5,0.001,2.8793849103102738,3.458626284336694e-06,-15.234422383415685,94,True,2.8793849103123508
P138,2,0.8392001248555798,-50.45380209976851,0.8,0.7,0.0001,2.879385566475657,3.658444000833583e-07,-15.234422383427585,108,True,2.8793855664756802
P138,2,0.8392001248555798,-50.45380209976851,0.8,0.7,0.001,2.879385565533939,4.853149999395165e-07,-15.234422383427484,106,True,2.8793855655339797
P138,2,0.8392001248555798,-50.45380209976851,0.5,0.5,0.0001,2.8793847484026687,0.0,-15.23442238342562,120,True,2.8793847484026687
P138,2,0.8392001248555798,-50.45380209976851,0.5,0.5,0.001,2.8793847484026687,0.0,-15.23442238342562,120,True,2.8793847484026687
P138,2,0.8392001248555798,-50.45380209976851,0.5,0.7,0.0001,2.879385735276042,0.0,-15.23442238342561,57,True,2.879385735276042
P138,2,0.8392001248555798,-50.45380209976851,0.5,0.7,0.001,2.879385735276042,0.0,-15.23442238342561,57,True,2.879385735276042
P139,2,0.8563682966346287,93.33096380873393,1.0,0.5,0.0001,2.8793847169873867,0.0,-15.234422383425148,91,True,2.8793847169873867
P139,2,0.8563682966346287,93.33096380873393,1.0,0.5,0.001,2.8793857314447826,0.0,-15.234422383425676,118,True,2.8793857314447826
P139,2,0.8563682966346287,93.33096380873393,1.0,0.7,0.0001,2.8793856387088965,3.1354969140368467e-06,-15.2344223834171,105,True,2.879385638710604
P139,2,0.8563682966346287,93.33096380873393,1.0,0.7,0.001,2.8793848058278093,2.5803781748728523e-06,-15.234422383419785,98,True,2.8793848058289653
P139,2,0.8563682966346287,93.33096380873393,0.8,0.5,0.0001,2.879385659290291,3.639677806501648e-06,-15.23442238341342,96,True,2.8793856592925913
P139,2,0.8563682966346287,93.33096380873393,0.8,0.5,0.001,2.879385659290291,3.639677806501648e-06,-15.23442238341342,96,True,2.8793856592925913
P139,2,0.8563682966346287,93.33096380873393,0.8,0.7,0.0001,2.8793858687190856,-2.9603655615642067e-07,-15.234422383423269,123,True,2.8793858687191007
P139,2,0.8563682966346287,93.33096380873393,0.8,0.7,0.001,2.8793858657462383,-3.9271062014455385e-07,-15.234422383423246,121,True,2.8793858657462654
P139,2,0.8563682966346287,93.33096380873393,0.5,0.5,0.0001,2.8793857314447826,0.0,-15.234422383425676,118,True,2.8793857314447826
P139,2,0.8563682966346287,93.33096380873393,0.5,0.5,0.001,2.8793857314447826,0.0,-15.234422383425676,118,True,2.8793857314447826
P139,2,0.8563682966346287,93.33096380873393,0.5,0.7,0.0001,2.8793846831361583,0.0,-15.23442238342459,58,True,2.8793846831361583
P139,2,0.8563682966346287,93.33096380873393,0.5,0.7,0.001,2.8793846831361583,0.0,-15.23442238342459,58,True,2.8793846831361583
P140,2,0.8779428414112722,-84.3087237315468,1.0,0.5,0.0001,2.879384719853648,0.0,-15.234422383425192,105,True,2.879384719853648
P140,2,0.8779428414112722,-84.3087237315468,1.0,0.5,0.001,2.879384722463768,0.0,-15.23442238342523,82,True,2.879384722463768
P140,2,0.8779428414112722,-84.3087237315468,1.0,0.7,0.0001,2.8793847206172507,2.809012884051502e-06,-15.234422383417302,71,True,2.8793847206186207
P140,2,0.8779428414112722,-84.3087237315468,1.0,0.7,0.001,2.8793856664662694,3.0848430463984767e-06,-15.234422383417062,109,True,2.879385666467922
P140,2,0.8779428414112722,-84.3087237315468,0.8,0.5,0.0001,2.8793856538459566,3.277716248189586e-06,-15.234422383415994,98,True,2.879385653847822
P140,2,0.8779428414112722,-84.3087237315468,0.8,0.5,0.001,2.8793856538459566,3.277716248189586e-06,-15.234422383415994,98,True,2.879385653847822
P140,2,0.8779428414112722,-84.3087237315468,0.8,0.7,0.0001,2.8793847290563432,2.6844968723007795e-07,-15.234422383425256,121,True,2.8793847290563557
P140,2,0.8779428414112722,-84.3087237315468,0.8,0.7,0.001,2.8793857529489006,3.091907934012906e-07,-15.234422383425251,120,True,2.879385752948917
P140,2,0.8779428414112722,-84.3087237315468,0.5,0.5,0.0001,2.879384722463768,0.0,-15.23442238342523,82,True,2.879384722463768
P140,2,0.8779428414112722,-84.3087237315468,0.5,0.5,0.001,2.879384722463768,0.0,-15.23442238342523,82,True,2.879384722463768
P140,2,0.8779428414112722,-84.3087237315468,0.5,0.7,0.0001,2.8793857362864697,0.0,-15.234422383425608,57,True,2.8793857362864697
P140,2,0.8779428414112722,-84.3087237315468,0.5,0.7,0.001,2.8793857362864697,0.0,-15.234422383425608,57,True,2.8793857362864697
P141,2,0.9165057809830331,9.123357863186982,1.0,0.5,0.0001,2.8793847632175007,0.0,-15.23442238342584,94,True,2.8793847632175007
P141,2,0.9165057809830331,9.123357863186982,1.0,0.5,0.001,2.8793847632175007,0.0,-15.23442238342584,94,True,2.8793847632175007
P141,2,0.9165057809830331,9.123357863186982,1.0,0.7,0.0001,2.8793847425921526,-2.776667649308086e-06,-15.234422383417824,101,True,2.8793847425934915
P141,2,0.9165057809830331,9.123357863186982,1.0,0.7,0.001,2.8793847405520663,-3.7574041381403625e-06,-15.23442238341139,99,True,2.879384740554518
P141,2,0.9165057809830331,9.123357863186982,0.8,0.5,0.0001,2.8793857877646296,-4.850634440816948e-06,-15.234422383401258,81,True,2.8793857877687152
P141,2,0.9165057809830331,9.123357863186982,0.8,0.5,0.001,2.8793857877646296,-4.850634440816948e-06,-15.234422383401258,81,True,2.8793857877687152
P141,2,0.9165057809830331,9.123357863186982,0.8,0.7,0.0001,2.879384912092386,-3.248272340861308e-07,-15.234422383427557,115,True,2.879384912092404
P141,2,0.9165057809830331,9.123357863186982,0.8,0.7,0.001,2.879385569301931,-4.962989864683711e-07,-15.234422383427452,112,True,2.879385569301974
P141,2,0.9165057809830331,9.123357863186982,0.5,0.5,0.0001,2.8793847632175007,0.0,-15.23442238342584,94,True,2.8793847632175007
P141,2,0.9165057809830331,9.123357863186982,0.5,0.5,0.001,2.8793847632175007,0.0,-15.23442238342584,94,True,2.8793847632175007
P141,2,0.9165057809830331,9.123357863186982,0.5,0.7,0.0001,2.879384683147494,0.0,-15.23442238342458,56,True,2.879384683147494
P141,2,0.9165057809830331,9.123357863186982,0.5,0.7,0.001,2.879384683147494,0.0,-15.23442238342458,56,True,2.879384683147494
P142,2,0.9311960362649204,8.528926941515323,1.0,0.5,0.0001,2.8793847320185018,0.0,-15.234422383425365,96,True,2.8793847320185018
P142,2,0.9311960362649204,8.528926941515323,1.0,0.5,0.001,2.8793847320185018,0.0,-15.234422383425365,96,True,2.8793847320185018
P142,2,0.9311960362649204,8.528926941515323,1.0,0.7,0.0001,2.879384800162009,-3.367030838947443e-06,-15.234422383415021,103,True,2.8793848001639777
P142,2,0.9311960362649204,8.528926941515323,1.0,0.7,0.001,2.8793856601672965,-2.9788255839995394e-06,-15.23442238341778,104,True,2.8793856601688375
P142,2,0.9311960362649204,8.528926941515323,0.8,0.5,0.0001,2.879385646647478,-3.4539973517501134e-06,-15.234422383414888,95,True,2.8793856466495495
P142,2,0.9311960362649204,8.528926941515323,0.8,0.5,0.001,2.879385646647478,-3.4539973517501134e-06,-15.234422383414888,95,True,2.8793856466495495
P142,2,0.9311960362649204,8.528926941515323,0.8,0.7,0.0001,2.8793858807723254,-2.9936016657602975e-07,-15.234422383423034,116,True,2.8793858807723405
P142,2,0.9311960362649204,8.528926941515323,0.8,0.7,0.001,2.879384604223525,-3.447923831516929e-07,-15.23442238342303,115,True,2.8793846042235454
P142,2,0.9311960362649204,8.528926941515323,0.5,0.5,0.0001,2.8793847320185018,0.0,-15.234422383425365,96,True,2.8793847320185018
P142,2,0.9311960362649204,8.528926941515323,0.5,0.5,0.001,2.8793847320185018,0.0,-15.234422383425365,96,True,2.8793847320185018
P142,2,0.9311960362649204,8.528926941515323,0.5,0.7,0.0001,2.8793857360283854,0.0,-15.234422383425597,55,True,2.8793857360283854
P142,2,0.9311960362649204,8.528926941515323,0.5,0.7,0.001,2.8793857360283854,0.0,-15.234422383425597,55,True,2.8793857360283854
P143,2,0.9483476581746504,-80.4331678697997,1.0,0.5,0.0001,2.879385764631895,0.0,-15.234422383425168,93,True,2.879385764631895
P143,2,0.9483476581746504,-80.4331678697997,1.0,0.5,0.001,2.879385764631895,0.0,-15.234422383425168,93,True,2.879385764631895
P143,2,0.9483476581746504,-80.4331678697997,1.0,0.7,0.0001,2.8793848025942683,3.154403368858799e-06,-15.234422383416435,105,True,2.8793848025959963
P143,2,0.9483476581746504,-80.4331678697997,1.0,0.7,0.001,2.8793856622847582,2.790713214954785e-06,-15.234422383418844,106,True,2.8793856622861105
P143,2,0.9483476581746504,-80.4331678697997,0.8,0.5,0.0001,2.879385792831226,-5.065938382124578e-06,-15.234422383399036,85,True,2.8793857928356825
P143,2,0.9483476581746504,-80.4331678697997,0.8,0.5,0.001,2.879385792831226,-5.065938382124578e-06,-15.234422383399036,85,True,2.8793857928356825
P143,2,0.9483476581746504,-80.4331678697997,0.8,0.7,0.0001,2.8793857444085544,2.881154105270441e-07,-15.234422383425402,129,True,2.879385744408569
P143,2,0.9483476581746504,-80.4331678697997,0.8,0.7,0.001,2.8793847387324316,3.3184107342857883e-07,-15.234422383425365,128,True,2.8793847387324507
P143,2,0.9483476581746504,-80.4331678697997,0.5,0.5,0.0001,2.879385764631895,0.0,-15.234422383425168,93,True,2.879385764631895
P143,2,0.9483476581746504,-80.4331678697997,0.5,0.5,0.001,2.879385764631895,0.0,-15.234422383425168,93,True,2.879385764631895
P143,2,0.9483476581746504,-80.4331678697997,0.5,0.7,0.0001,2.879385712082137,0.0,-15.23442238342595,55,True,2.879385712082137
P143,2,0.9483476581746504,-80.4331678697997,0.5,0.7,0.001,2.879385712082137,0.0,-15.23442238342595,55,True,2.879385712082137
P144,2,0.9832317502336648,-5.3056458438868646,1.0,0.5,0.0001,2.879384765965025,0.0,-15.234422383425878,85,True,2.879384765965025
P144,2,0.9832317502336648,-5.3056458438868646,1.0,0.5,0.001,2.879384765965025,0.0,-15.234422383425878,85,True,2.879384765965025
P144,2,0.9832317502336648,-5.3056458438868646,1.0,0.7,0.0001,2.8793856665619573,3.2055250276113616e-06,-15.234422383416305,98,True,2.8793856665637416
P144,2,0.9832317502336648,-5.3056458438868646,1.0,0.7,0.001,2.8793856665619573,3.2055250276113616e-06,-15.234422383416305,98,True,2.8793856665637416
P144,2,0.9832317502336648,-5.3056458438868646,0.8,0.5,0.0001,2.8793857439562323,-5.712248868816536e-06,-15.234422383392847,82,True,2.8793857439618984
P144,2,0.9832317502336648,-5.3056458438868646,0.8,0.5,0.001,2.8793857439562323,-5.712248868816536e-06,-15.234422383392847,82,True,2.8793857439618984
P144,2,0.9832317502336648,-5.3056458438868646,0.8,0.7,0.0001,2.8793848702450853,4.0755503557454014e-07,-15.234422383427054,100,True,2.8793848702451146
P144,2,0.9832317502336648,-5.3056458438868646,0.8,0.7,0.001,2.8793848715322174,5.406467121545119e-07,-15.23442238342695,98,True,2.879384871532268
P144,2,0.9832317502336648,-5.3056458438868646,0.5,0.5,0.0001,2.879384765965025,0.0,-15.234422383425878,85,True,2.879384765965025
P144,2,0.9832317502336648,-5.3056458438868646,0.5,0.5,0.001,2.879384765965025,0.0,-15.234422383425878,85,True,2.879384765965025
