punto_id,region,x1_inicial,x2_inicial,learning_rate,x1_final,x2_final,f_final,iteraciones,convergio,distancia_final,max_iter_alcanzado
P147,2,1.0326006966023906,-5.311305811762621,0.005,2.8793852415718155,-9.857170110608e-05,-15.234422373712933,1084,True,2.879385243259047,False
P147,2,1.0326006966023906,-5.311305811762621,0.01,2.879385241571816,-4.8861720512370455e-05,-15.234422381041844,574,True,2.8793852419863954,False
P147,2,1.0326006966023906,-5.311305811762621,0.05,2.879385241571817,-8.203515566609512e-06,-15.234422383362025,127,True,2.8793852415835026,False
P147,2,1.0326006966023906,-5.311305811762621,0.1,3.361462414140323,-1.3841083491965394e-232,-10.807473015341886,2400,False,3.361462414140323,True
P147,2,1.0326006966023906,-5.311305811762621,0.2,,-5e-324,,2400,False,,True
P147,2,1.0326006966023906,-5.311305811762621,0.3,,0.0,,2400,False,,True
P147,2,1.0326006966023906,-5.311305811762621,0.5,,0.0,,2400,False,,True
P148,2,1.081270243220213,4.122897044946196,0.001,2.8793852415718098,0.03376770768490979,-15.23328212534703,2400,False,2.8795832385023776,True
P148,2,1.081270243220213,4.122897044946196,0.005,2.8793852415718155,9.837246833952053e-05,-15.234422373752171,1059,True,2.8793852432522336,False
P148,2,1.081270243220213,4.122897044946196,0.01,2.879385241571816,4.833447760330191e-05,-15.23442238109309,562,True,2.8793852419774963,False
P148,2,1.081270243220213,4.122897044946196,0.05,2.879385241571816,8.735216240333379e-06,-15.234422383353008,124,True,2.879385241585066,False
P148,2,1.081270243220213,4.122897044946196,0.1,3.2212348650909384,1.074413039849795e-232,-13.145030874419234,2400,False,3.2212348650909384,True
P148,2,1.081270243220213,4.122897044946196,0.2,,5e-324,,2400,False,,True
P148,2,1.081270243220213,4.122897044946196,0.3,,0.0,,2400,False,,True
P148,2,1.081270243220213,4.122897044946196,0.5,,0.0,,2400,False,,True
P149,2,1.0974675787331722,5.756855930780798,0.001,2.8793852415718098,0.047150298961026314,-15.232199232737209,2400,False,2.8797712617625835,True
P149,2,1.0974675787331722,5.756855930780798,0.005,2.8793852415718155,9.858659374310971e-05,-15.234422373709997,1092,True,2.879385243259557,False
P149,2,1.0974675787331722,5.756855930780798,0.01,2.879385241571816,4.8849161266313826e-05,-15.234422381043071,578,True,2.8793852419861823,False
P149,2,1.0974675787331722,5.756855930780798,0.05,2.879385241571817,8.891684816622512e-06,-15.23442238335026,127,True,2.879385241585546,False
P149,2,1.0974675787331722,5.756855930780798,0.1,3.056194203001191,1.5002172048291484e-232,-14.716953429008454,2400,False,3.056194203001191,True
P149,2,1.0974675787331722,5.756855930780798,0.2,,5e-324,,2400,False,,True
P149,2,1.0974675787331722,5.756855930780798,0.3,,0.0,,2400,False,,True
P149,2,1.0974675787331722,5.756855930780798,0.5,,0.0,,2400,False,,True
P150,2,1.098453329412241,6.4378776810018685,0.001,2.8793852415718098,0.052728062154681586,-15.231642134890734,2400,False,2.879867986196613,True
P150,2,1.098453329412241,6.4378776810018685,0.005,2.8793852415718155,9.871027503455424e-05,-15.234422373685595,1103,True,2.8793852432637945,False
P150,2,1.098453329412241,6.4378776810018685,0.01,2.879385241571816,4.8391705143153074e-05,-15.234422381087555,584,True,2.879385241978458,False
P150,2,1.098453329412241,6.4378776810018685,0.05,2.879385241571816,8.949194130294305e-06,-15.234422383349223,128,True,2.879385241585723,False
P150,2,1.098453329412241,6.4378776810018685,0.1,2.719785290838868,1.677689171963464e-232,-14.877348610250257,2400,False,2.719785290838868,True
P150,2,1.098453329412241,6.4378776810018685,0.2,,5e-324,,2400,False,,True
P150,2,1.098453329412241,6.4378776810018685,0.3,,0.0,,2400,False,,True
P150,2,1.098453329412241,6.4378776810018685,0.5,,0.0,,2400,False,,True
P151,2,1.1087081050228014,3.3516223870305666,0.001,2.8793852415718098,0.02745074732685316,-15.23366883990052,2400,False,2.8795160900592918,True
P151,2,1.1087081050228014,3.3516223870305666,0.005,2.8793852415718155,9.876136297571814e-05,-15.234422373675507,1038,True,2.8793852432655465,False
P151,2,1.1087081050228014,3.3516223870305666,0.01,2.879385241571816,4.8089345338172467e-05,-15.234422381116726,552,True,2.879385241973392,False
P151,2,1.1087081050228014,3.3516223870305666,0.05,2.879385241571816,8.76680273019414e-06,-15.234422383352454,122,True,2.879385241585162,False
P151,2,1.1087081050228014,3.3516223870305666,0.1,1.2442861554616478,8.734214699084616e-233,-0.331637784104168,2400,False,1.2442861554616478,True
P151,2,1.1087081050228014,3.3516223870305666,0.2,,5e-324,,2400,False,,True
P151,2,1.1087081050228014,3.3516223870305666,0.3,,0.0,,2400,False,,True
P151,2,1.1087081050228014,3.3516223870305666,0.5,,0.0,,2400,False,,True
P152,2,1.14012234017873,-12.084705186876944,0.001,2.8793852415718098,-0.09897719680121166,-15.224625897942696,2400,False,2.8810858812031577,True
P152,2,1.14012234017873,-12.084705186876944,0.005,2.8793852415718155,-9.837233062462171e-05,-15.234422373752198,1166,True,2.879385243252229,False
P152,2,1.14012234017873,-12.084705186876944,0.01,2.879385241571816,-4.8559321613470475e-05,-15.234422381071305,615,True,2.8793852419812795,False
P152,2,1.14012234017873,-12.084705186876944,0.05,2.879385241571817,-8.927550692491942e-06,-15.23442238334962,134,True,2.879385241585657,False
P152,2,1.14012234017873,-12.084705186876944,0.1,2.7497772796089723,-3.1492333410160472e-232,-14.99529969483018,2400,False,2.7497772796089723,True
P152,2,1.14012234017873,-12.084705186876944,0.2,,-5e-324,,2400,False,,True
P152,2,1.14012234017873,-12.084705186876944,0.3,,0.0,,2400,False,,True
P152,2,1.14012234017873,-12.084705186876944,0.5,,0.0,,2400,False,,True
P153,2,1.1538077692527182,-0.2244691854340832,0.001,2.8793852415718098,-0.0018384669215301362,-15.234419003468702,2400,False,2.879385828495752,True
P153,2,1.1538077692527182,-0.2244691854340832,0.005,2.8793852415718155,-9.876916360293002e-05,-15.234422373673965,769,True,2.879385243265814,False
P153,2,1.1538077692527182,-0.2244691854340832,0.01,2.879385241571816,-4.826767391039132e-05,-15.234422381099543,418,True,2.879385241976376,False
P153,2,1.1538077692527182,-0.2244691854340832,0.05,2.879385241571816,-8.17862218420648e-06,-15.234422383362421,97,True,2.879385241583431,False
P153,2,1.1538077692527182,-0.2244691854340832,0.1,3.3648842355950106,-5.849591130840111e-234,-10.737560594226649,2400,False,3.3648842355950106,True
P153,2,1.1538077692527182,-0.2244691854340832,0.2,,-5e-324,,2400,False,,True
P153,2,1.1538077692527182,-0.2244691854340832,0.3,,0.0,,2400,False,,True
P153,2,1.1538077692527182,-0.2244691854340832,0.5,,0.0,,2400,False,,True
P154,2,1.156560281992348,-13.921731786097736,0.001,2.8793852415718098,-0.11402297081294142,-15.221421145556313,2400,False,2.881641998454103,True
P154,2,1.156560281992348,-13.921731786097736,0.005,2.8793852415718155,-9.845162471763558e-05,-15.23442237373659,1180,True,2.8793852432549394,False
P154,2,1.156560281992348,-13.921731786097736,0.01,2.879385241571816,-4.8563764361937374e-05,-15.234422381070873,622,True,2.8793852419813546,False
P154,2,1.156560281992348,-13.921731786097736,0.05,2.8793852415718173,-8.330566704261029e-06,-15.234422383359922,136,True,2.8793852415838685,False
P154,2,1.156560281992348,-13.921731786097736,0.1,3.3816636342872806,-3.62795626599743e-232,-10.385351445838088,2400,False,3.3816636342872806,True
P154,2,1.156560281992348,-13.921731786097736,0.2,,-5e-324,,2400,False,,True
P154,2,1.156560281992348,-13.921731786097736,0.3,,0.0,,2400,False,,True
P154,2,1.156560281992348,-13.921731786097736,0.5,,0.0,,2400,False,,True
P155,2,1.21285811931918,-14.72408845150111,0.001,2.8793852415718098,-0.12059450171488204,-15.219879349585462,2400,False,2.881909506425455,True
P155,2,1.21285811931918,-14.72408845150111,0.005,2.8793852415718155,-9.803230414750465e-05,-15.234422373818981,1186,True,2.879385243240632,False
P155,2,1.21285811931918,-14.72408845150111,0.01,2.879385241571816,-4.8342123721419176e-05,-15.234422381092351,625,True,2.8793852419776247,False
P155,2,1.21285811931918,-14.72408845150111,0.05,2.879385241571817,-8.810685544679006e-06,-15.234422383351694,136,True,2.8793852415852967,False
P155,2,1.21285811931918,-14.72408845150111,0.1,3.363973409227376,-3.8370477020730585e-232,-10.756232932934072,2400,False,3.363973409227376,True
P155,2,1.21285811931918,-14.72408845150111,0.2,,-5e-324,,2400,False,,True
P155,2,1.21285811931918,-14.72408845150111,0.3,,0.0,,2400,False,,True
P155,2,1.21285811931918,-14.72408845150111,0.5,,0.0,,2400,False,,True
P156,2,1.2300144533983397,14.701615503127895,0.001,2.8793852415718098,0.12041044183096736,-15.219923708927393,2400,False,2.8819018102432774,True
P156,2,1.2300144533983397,14.701615503127895,0.005,2.8793852415718155,9.887139423248343e-05,-15.23442237365376,1185,True,2.8793852432693225,False
P156,2,1.2300144533983397,14.701615503127895,0.01,2.879385241571816,4.8268340542635425e-05,-15.23442238109948,625,True,2.879385241976387,False
P156,2,1.2300144533983397,14.701615503127895,0.05,2.879385241571817,8.79723805133974e-06,-15.234422383351932,136,True,2.8793852415852554,False
P156,2,1.2300144533983397,14.701615503127895,0.1,3.3519096662944206,3.831191327656514e-232,-10.999252340754541,2400,False,3.3519096662944206,True
P156,2,1.2300144533983397,14.701615503127895,0.2,,5e-324,,2400,False,,True
P156,2,1.2300144533983397,14.701615503127895,0.3,,0.0,,2400,False,,True
P156,2,1.2300144533983397,14.701615503127895,0.5,,0.0,,2400,False,,True
P157,2,1.2457809516380003,-12.43957605018696,0.001,2.8793852415718098,-0.1018836908144039,-15.224042096975356,2400,False,2.8811871955559423,True
P157,2,1.2457809516380003,-12.43957605018696,0.005,2.8793852415718155,-9.8253507748261e-05,-15.234422373775562,1169,True,2.879385243248172,False
P157,2,1.2457809516380003,-12.43957605018696,0.01,2.879385241571816,-4.898557453565103e-05,-15.234422381029725,616,True,2.8793852419884995,False
P157,2,1.2457809516380003,-12.43957605018696,0.05,2.879385241571816,-8.270739720781511e-06,-15.234422383360906,135,True,2.8793852415836945,False
P157,2,1.2457809516380003,-12.43957605018696,0.1,2.8966988054738674,-3.241711488989784e-232,-15.229829172133977,2400,False,2.8966988054738674,True
P157,2,1.2457809516380003,-12.43957605018696,0.2,,-5e-324,,2400,False,,True
P157,2,1.2457809516380003,-12.43957605018696,0.3,,0.0,,2400,False,,True
P157,2,1.2457809516380003,-12.43957605018696,0.5,,0.0,,2400,False,,True
P158,2,1.257885693559768,11.32416040581159,0.001,2.8793852415718098,0.0927481172078275,-15.225820170183725,2400,False,2.880878612962918,True
P158,2,1.257885693559768,11.32416040581159,0.005,2.8793852415718155,9.890005908249419e-05,-15.234422373648092,1159,True,2.8793852432703066,False
P158,2,1.257885693559768,11.32416040581159,0.01,2.879385241571816,4.834642174948306e-05,-15.234422381091935,612,True,2.879385241977697,False
P158,2,1.257885693559768,11.32416040581159,0.05,2.8793852415718173,8.365699825476624e-06,-15.234422383359336,134,True,2.8793852415839702,False
P158,2,1.257885693559768,11.32416040581159,0.1,2.7931679716590656,2.9510379407287706e-232,-15.12625259182617,2400,False,2.7931679716590656,True
P158,2,1.257885693559768,11.32416040581159,0.2,,5e-324,,2400,False,,True
P158,2,1.257885693559768,11.32416040581159,0.3,,0.0,,2400,False,,True
P158,2,1.257885693559768,11.32416040581159,0.5,,0.0,,2400,False,,True
P159,2,1.2701873017352876,-13.640879706838664,0.001,2.8793852415718098,-0.11172271184170607,-15.221940419088057,2400,False,2.8815518967602882,True
P159,2,1.2701873017352876,-13.640879706838664,0.005,2.8793852415718155,-9.842413688362772e-05,-15.234422373742003,1178,True,2.8793852432539992,False
P159,2,1.2701873017352876,-13.640879706838664,0.01,2.879385241571816,-4.855515939225878e-05,-15.234422381071708,621,True,2.8793852419812094,False
P159,2,1.2701873017352876,-13.640879706838664,0.05,2.8793852415718173,-8.162508806274908e-06,-15.234422383362695,136,True,2.8793852415833867,False
P159,2,1.2701873017352876,-13.640879706838664,0.1,2.594653276660754,-3.554767163059526e-232,-14.169690132600891,2400,False,2.594653276660754,True
P159,2,1.2701873017352876,-13.640879706838664,0.2,,-5e-324,,2400,False,,True
P159,2,1.2701873017352876,-13.640879706838664,0.3,,0.0,,2400,False,,True
P159,2,1.2701873017352876,-13.640879706838664,0.5,,0.0,,2400,False,,True
P160,2,1.2840632923085755,-12.475801050148537,0.001,2.8793852415718098,-0.10218038393971178,-15.223981552567256,2400,False,2.881197702387605,True
P160,2,1.2840632923085755,-12.475801050148537,0.005,2.8793852415718155,-9.853962950193216e-05,-15.234422373719255,1169,True,2.8793852432579494,False
P160,2,1.2840632923085755,-12.475801050148537,0.01,2.879385241571816,-4.814565980167146e-05,-15.234422381111306,617,True,2.879385241974333,False
P160,2,1.2840632923085755,-12.475801050148537,0.05,2.8793852415718164,-8.294824749472087e-06,-15.23442238336052,135,True,2.879385241583764,False
P160,2,1.2840632923085755,-12.475801050148537,0.1,3.1861431593592875,-3.251151601586102e-232,-13.578942020978369,2400,False,3.1861431593592875,True
P160,2,1.2840632923085755,-12.475801050148537,0.2,,-5e-324,,2400,False,,True
P160,2,1.2840632923085755,-12.475801050148537,0.3,,0.0,,2400,False,,True
P160,2,1.2840632923085755,-12.475801050148537,0.5,,0.0,,2400,False,,True
P161,2,1.2909445918143356,-9.686679617788531,0.001,2.8793852415718098,-0.07933668054403842,-15.228128074549575,2400,False,2.8804780294703334,True
P161,2,1.2909445918143356,-9.686679617788531,0.005,2.8793852415718155,-9.836431128103042e-05,-15.234422373753775,1144,True,2.879385243251955,False
P161,2,1.2909445918143356,-9.686679617788531,0.01,2.879385241571816,-4.860989177497715e-05,-15.23442238106639,604,True,2.879385241982133,False
P161,2,1.2909445918143356,-9.686679617788531,0.05,2.879385241571817,-8.834585576105958e-06,-15.234422383351273,132,True,2.87938524158537,False
P161,2,1.2909445918143356,-9.686679617788531,0.1,2.0973645631206934,-2.5243159799385846e-232,-9.164592880748204,2400,False,2.0973645631206934,True
P161,2,1.2909445918143356,-9.686679617788531,0.2,,-5e-324,,2400,False,,True
P161,2,1.2909445918143356,-9.686679617788531,0.3,,0.0,,2400,False,,True
P161,2,1.2909445918143356,-9.686679617788531,0.5,,0.0,,2400,False,,True
P162,2,1.299265798094429,10.47670231482534,0.001,2.8793852415718098,0.08580719271234095,-15.22705950910815,2400,False,2.8806635075452185,True
P162,2,1.299265798094429,10.47670231482534,0.005,2.8793852415718155,9.816773718655884e-05,-15.234422373792409,1152,True,2.8793852432452463,False
P162,2,1.299265798094429,10.47670231482534,0.01,2.879385241571816,4.8492952284956825e-05,-15.234422381077746,608,True,2.879385241980161,False
P162,2,1.299265798094429,10.47670231482534,0.05,2.879385241571816,8.59960214717604e-06,-15.234422383355358,133,True,2.8793852415846577,False
P162,2,1.299265798094429,10.47670231482534,0.1,1.234694203940491,2.7301932255307703e-232,-0.26623107469059626,2400,False,1.234694203940491,True
P162,2,1.299265798094429,10.47670231482534,0.2,,5e-324,,2400,False,,True
P162,2,1.299265798094429,10.47670231482534,0.3,,0.0,,2400,False,,True
P162,2,1.299265798094429,10.47670231482534,0.5,,0.0,,2400,False,,True
P163,2,1.303922519005201,-8.271920716183207,0.001,2.8793852415718098,-0.06774939992237156,-15.22983240223948,2400,False,2.880182173157002,True
P163,2,1.303922519005201,-8.271920716183207,0.005,2.8793852415718155,-9.865199431528896e-05,-15.234422373697097,1128,True,2.879385243261797,False
P163,2,1.303922519005201,-8.271920716183207,0.01,2.879385241571816,-4.8791871425832604e-05,-15.234422381048665,596,True,2.8793852419852106,False
P163,2,1.303922519005201,-8.271920716183207,0.05,2.879385241571816,-8.382529678714976e-06,-15.234422383359044,131,True,2.8793852415840178,False
P163,2,1.303922519005201,-8.271920716183207,0.1,3.173857199688408,-2.155634590236754e-232,-13.717543189567245,2400,False,3.173857199688408,True
P163,2,1.303922519005201,-8.271920716183207,0.2,,-5e-324,,2400,False,,True
P163,2,1.303922519005201,-8.271920716183207,0.3,,0.0,,2400,False,,True
P163,2,1.303922519005201,-8.271920716183207,0.5,,0.0,,2400,False,,True
P164,2,1.3152257846006867,2.049258100064147,0.001,2.8793852415718098,0.01678401079132516,-15.234140680411079,2400,False,2.879434158372056,True
P164,2,1.3152257846006867,2.049258100064147,0.005,2.8793852415718155,9.881073217340822e-05,-15.234422373665753,989,True,2.87938524326724,False
P164,2,1.3152257846006867,2.049258100064147,0.01,2.879385241571816,4.8723508135355205e-05,-15.234422381055332,527,True,2.8793852419840533,False
P164,2,1.3152257846006867,2.049258100064147,0.05,2.879385241571817,8.1698253820783e-06,-15.234422383362576,118,True,2.879385241583407,False
P164,2,1.3152257846006867,2.049258100064147,0.1,3.2132681105033107,5.340297370329985e-233,-13.248558586005032,2400,False,3.2132681105033107,True
P164,2,1.3152257846006867,2.049258100064147,0.2,,5e-324,,2400,False,,True
P164,2,1.3152257846006867,2.049258100064147,0.3,,0.0,,2400,False,,True
P164,2,1.3152257846006867,2.049258100064147,0.5,,0.0,,2400,False,,True
P165,2,1.31738726323789,-10.11196718755711,0.001,2.8793852415718098,-0.08281990755199231,-15.227563246342402,2400,False,2.880576071980823,True
P165,2,1.31738726323789,-10.11196718755711,0.005,2.8793852415718155,-9.863681711476109e-05,-15.234422373700092,1148,True,2.879385243261277,False
P165,2,1.31738726323789,-10.11196718755711,0.01,2.879385241571816,-4.87346129606507e-05,-15.23442238105425,606,True,2.879385241984241,False
P165,2,1.31738726323789,-10.11196718755711,0.05,2.879385241571816,-8.300216244116838e-06,-15.234422383360418,133,True,2.8793852415837793,False
P165,2,1.31738726323789,-10.11196718755711,0.1,3.059686983031314,-2.6351444836979786e-232,-14.695412633052337,2400,False,3.059686983031314,True
P165,2,1.31738726323789,-10.11196718755711,0.2,,-5e-324,,2400,False,,True
P165,2,1.31738726323789,-10.11196718755711,0.3,,0.0,,2400,False,,True
P165,2,1.31738726323789,-10.11196718755711,0.5,,0.0,,2400,False,,True
P166,2,1.3203947534354623,-6.601983091621715,0.001,2.8793852415718098,-0.05407213247099368,-15.231498587919361,2400,False,2.8798929085803713,True
P166,2,1.3203947534354623,-6.601983091621715,0.005,2.8793852415718155,-9.821993278895105e-05,-15.234422373782158,1106,True,2.8793852432470266,False
P166,2,1.3203947534354623,-6.601983091621715,0.01,2.879385241571816,-4.8632734304843105e-05,-15.234422381064169,585,True,2.8793852419825186,False
P166,2,1.3203947534354623,-6.601983091621715,0.05,2.879385241571816,-8.259583069677697e-06,-15.23442238336109,129,True,2.8793852415836625,False
P166,2,1.3203947534354623,-6.601983091621715,0.1,1.8682346924601028,-1.7204544875068164e-232,-6.427665754953093,2400,False,1.8682346924601028,True
P166,2,1.3203947534354623,-6.601983091621715,0.2,,-5e-324,,2400,False,,True
P166,2,1.3203947534354623,-6.601983091621715,0.3,,0.0,,2400,False,,True
P166,2,1.3203947534354623,-6.601983091621715,0.5,,0.0,,2400,False,,True
P167,2,1.394031481990536,6.074522519613279,0.001,2.8793852415718098,0.04975207931013951,-15.23194711403364,2400,False,2.8798150355148215,True
P167,2,1.394031481990536,6.074522519613279,0.005,2.8793852415718155,9.892831680754633e-05,-15.234422373642502,1097,True,2.8793852432712774,False
P167,2,1.394031481990536,6.074522519613279,0.01,2.879385241571816,4.8513445922130155e-05,-15.234422381075758,581,True,2.879385241980506,False
P167,2,1.394031481990536,6.074522519613279,0.05,2.879385241571816,8.444099743815552e-06,-15.234422383358009,128,True,2.8793852415841976,False
P167,2,1.394031481990536,6.074522519613279,0.1,3.3047054583729536,1.5830000445764045e-232,-11.875016359443864,2400,False,3.3047054583729536,True
P167,2,1.394031481990536,6.074522519613279,0.2,,5e-324,,2400,False,,True
P167,2,1.394031481990536,6.074522519613279,0.3,,0.0,,2400,False,,True
P167,2,1.394031481990536,6.074522519613279,0.5,,0.0,,2400,False,,True
P168,2,1.4039337545154067,8.87378008308303,0.001,2.8793852415718098,0.0726788005228088,-15.229140175383888,2400,False,2.880302341322345,True
P168,2,1.4039337545154067,8.87378008308303,0.005,2.8793852415718155,9.864033299641858e-05,-15.234422373699399,1135,True,2.8793852432613973,False
P168,2,1.4039337545154067,8.87378008308303,0.01,2.879385241571816,4.8278534323988606e-05,-15.234422381098495,600,True,2.879385241976558,False
P168,2,1.4039337545154067,8.87378008308303,0.05,2.879385241571817,8.992436879056014e-06,-15.234422383348459,131,True,2.8793852415858585,False
P168,2,1.4039337545154067,8.87378008308303,0.1,1.330124457069528,2.3124771077440933e-232,-0.9625136606325615,2400,False,1.330124457069528,True
P168,2,1.4039337545154067,8.87378008308303,0.2,,5e-324,,2400,False,,True
P168,2,1.4039337545154067,8.87378008308303,0.3,,0.0,,2400,False,,True
P168,2,1.4039337545154067,8.87378008308303,0.5,,0.0,,2400,False,,True
P169,2,1.4243584426950715,-7.882527375095998,0.001,2.8793852415718098,-0.0645601569282007,-15.230254369566728,2400,False,2.8801089186425126,True
P169,2,1.4243584426950715,-7.882527375095998,0.005,2.8793852415718155,-9.885281036440158e-05,-15.234422373657436,1123,True,2.8793852432686844,False
P169,2,1.4243584426950715,-7.882527375095998,0.01,2.879385241571816,-4.8412158782303945e-05,-15.234422381085574,594,True,2.8793852419788015,False
P169,2,1.4243584426950715,-7.882527375095998,0.05,2.879385241571816,-8.875477242983827e-06,-15.234422383350537,130,True,2.879385241585495,False
P169,2,1.4243584426950715,-7.882527375095998,0.1,3.37360406495194,-2.0541600011956345e-232,-10.556479977093975,2400,False,3.37360406495194,True
P169,2,1.4243584426950715,-7.882527375095998,0.2,,-5e-324,,2400,False,,True
P169,2,1.4243584426950715,-7.882527375095998,0.3,,0.0,,2400,False,,True
P169,2,1.4243584426950715,-7.882527375095998,0.5,,0.0,,2400,False,,True
P170,2,1.452182667445323,14.27556238387604,0.001,2.8793852415718098,0.1169209447534749,-15.220751876107277,2400,False,2.8817581225188893,True
P170,2,1.452182667445323,14.27556238387604,0.005,2.8793852415718155,9.894486049847256e-05,-15.234422373639228,1182,True,2.879385243271846,False
P170,2,1.452182667445323,14.27556238387604,0.01,2.879385241571816,4.8802085633359166e-05,-15.234422381047668,623,True,2.879385241985384,False
P170,2,1.452182667445323,14.27556238387604,0.05,2.8793852415718164,8.542293911916644e-06,-15.234422383356353,136,True,2.8793852415844876,False
P170,2,1.452182667445323,14.27556238387604,0.1,1.2770779818072437,3.720163324288365e-232,-0.5630512033216668,2400,False,1.2770779818072437,True
P170,2,1.452182667445323,14.27556238387604,0.2,,5e-324,,2400,False,,True
P170,2,1.452182667445323,14.27556238387604,0.3,,0.0,,2400,False,,True
P170,2,1.452182667445323,14.27556238387604,0.5,,0.0,,2400,False,,True
P171,2,1.4701420876077715,9.104427911545455,0.001,2.8793852415718098,0.07456787230043772,-15.228862015849908,2400,False,2.880350627434265,True
P171,2,1.4701420876077715,9.104427911545455,0.005,2.8793852415718155,9.819833259631099e-05,-15.234422373786401,1138,True,2.87938524324629,False
P171,2,1.4701420876077715,9.104427911545455,0.01,2.879385241571816,4.8542725049099e-05,-15.234422381072916,601,True,2.8793852419809998,False
P171,2,1.4701420876077715,9.104427911545455,0.05,2.879385241571816,8.30355195792045e-06,-15.234422383360362,132,True,2.8793852415837886,False
P171,2,1.4701420876077715,9.104427911545455,0.1,3.202311934713279,2.3725831525498515e-232,-13.386089633431695,2400,False,3.202311934713279,True
P171,2,1.4701420876077715,9.104427911545455,0.2,,5e-324,,2400,False,,True
P171,2,1.4701420876077715,9.104427911545455,0.3,,0.0,,2400,False,,True
P171,2,1.4701420876077715,9.104427911545455,0.5,,0.0,,2400,False,,True
P172,2,1.501229503281717,9.20504217801792,0.001,2.8793852415718098,0.07539193196094676,-15.228738440024518,2400,False,2.8803720788791076,True
P172,2,1.501229503281717,9.20504217801792,0.005,2.8793852415718155,9.82907003186512e-05,-15.234422373768252,1139,True,2.879385243249441,False
P172,2,1.501229503281717,9.20504217801792,0.01,2.879385241571816,4.8097593735386374e-05,-15.234422381115934,602,True,2.8793852419735297,False
P172,2,1.501229503281717,9.20504217801792,0.05,2.879385241571816,8.395315635713159e-06,-15.234422383358831,132,True,2.8793852415840546,False
P172,2,1.501229503281717,9.20504217801792,0.1,3.181559428982162,2.3988028904464012e-232,-13.631447649916723,2400,False,3.181559428982162,True
P172,2,1.501229503281717,9.20504217801792,0.2,,5e-324,,2400,False,,True
P172,2,1.501229503281717,9.20504217801792,0.3,,0.0,,2400,False,,True
P172,2,1.501229503281717,9.20504217801792,0.5,,0.0,,2400,False,,True
P173,2,1.5017421355829947,7.63628622254047,0.001,2.8793852415718098,0.06254337135998374,-15.23051071012825,2400,False,2.880064416412005,True
P173,2,1.5017421355829947,7.63628622254047,0.005,2.8793852415718155,9.869613538559987e-05,-15.234422373688387,1120,True,2.8793852432633096,False
P173,2,1.5017421355829947,7.63628622254047,0.01,2.879385241571816,4.8833629980758245e-05,-15.234422381044588,592,True,2.879385241985919,False
P173,2,1.5017421355829947,7.63628622254047,0.05,2.879385241571816,8.598217470604531e-06,-15.234422383355382,130,True,2.8793852415846537,False
P173,2,1.5017421355829947,7.63628622254047,0.1,1.922404275934527,1.98999038881649e-232,-7.070683902949755,2400,False,1.922404275934527,True
P173,2,1.5017421355829947,7.63628622254047,0.2,,5e-324,,2400,False,,True
P173,2,1.5017421355829947,7.63628622254047,0.3,,0.0,,2400,False,,True
P173,2,1.5017421355829947,7.63628622254047,0.5,,0.0,,2400,False,,True
P174,2,1.5399871061972217,-8.525369175094704,0.001,2.8793852415718098,-0.06982521539397182,-15.229546822724508,2400,False,2.8802317493712835,True
P174,2,1.5399871061972217,-8.525369175094704,0.005,2.8793852415718155,-9.86548144756108e-05,-15.23442237369654,1131,True,2.879385243261894,False
P174,2,1.5399871061972217,-8.525369175094704,0.01,2.879385241571816,-4.829547685196037e-05,-15.23442238109686,598,True,2.8793852419768418,False
P174,2,1.5399871061972217,-8.525369175094704,0.05,2.879385241571817,-8.63936715355849e-06,-15.234422383354683,131,True,2.8793852415847776,False
P174,2,1.5399871061972217,-8.525369175094704,0.1,2.372414148613197,-2.2216824023008863e-232,-12.24313033336408,2400,False,2.372414148613197,True
P174,2,1.5399871061972217,-8.525369175094704,0.2,,-5e-324,,2400,False,,True
P174,2,1.5399871061972217,-8.525369175094704,0.3,,0.0,,2400,False,,True
P174,2,1.5399871061972217,-8.525369175094704,0.5,,0.0,,2400,False,,True
P175,2,1.5896226070832968,0.0791127931557635,0.001,2.8793852415718098,0.0006479564355591173,-15.23442196358178,2400,False,2.8793853144775694,True
P175,2,1.5896226070832968,0.0791127931557635,0.005,2.8793852415718155,9.801359526084063e-05,-15.234422373822648,666,True,2.8793852432399953,False
P175,2,1.5896226070832968,0.0791127931557635,0.01,2.879385241571816,4.8639647787469424e-05,-15.234422381063496,366,True,2.8793852419826353,False
P175,2,1.5896226070832968,0.0791127931557635,0.05,2.879385241571817,8.266944827307594e-06,-15.23442238336098,87,True,2.8793852415836843,False
P175,2,1.5896226070832968,0.0791127931557635,0.1,3.3489711299369764,2.061652659740416e-234,-11.057245608089236,2400,False,3.3489711299369764,True
P175,2,1.5896226070832968,0.0791127931557635,0.2,,5e-324,,2400,False,,True
P175,2,1.5896226070832968,0.0791127931557635,0.3,,0.0,,2400,False,,True
P175,2,1.5896226070832968,0.0791127931557635,0.5,,0.0,,2400,False,,True
P176,2,1.5903723895374071,-6.875032462137774,0.001,2.8793852415718098,-0.05630848502275966,-15.231251737943763,2400,False,2.879935765753658,True
P176,2,1.5903723895374071,-6.875032462137774,0.005,2.8793852415718155,-9.825185449954353e-05,-15.234422373775887,1110,True,2.8793852432481155,False
P176,2,1.5903723895374071,-6.875032462137774,0.01,2.879385241571816,-4.8638613304526614e-05,-15.234422381063597,587,True,2.879385241982618,False
